Date,Precipitation,Temp Max,Temp Min,Wind,-
2015/06/03,0.0,20.0,53.06 F,3.038181527868346,Sun
2015/06/04,0.0,22.8,53.06 F,3.9143418506470256,sun
2015/06/05,0.0,26.7,55.040000000000006 F,4.316929150740904,s
2015/06/06,0.0,,55.94 F,2.613954800900576,sun
2015/06/07,0.0,31.1,60.08 F,3.2093216399633477,sun
2015/06/08,0.0,30.6,57.92 F,3.5233365286534704,Sun
2015/06/09,0.0,28.9,57.92 F,2.7144403523116454,s.
2015/06/10,0.0,25.6,51.980000000000004 F,3.0200784775945553,s
2015/06/11,0.0,24.4,51.980000000000004 F,3.5149134395880766,sun
2015/06/12,0.0,20.0,53.06 F,2.3284131337279357,s.
2015/06/13,0.0,23.9,48.92 F,2.6017339932018237,s.
2015/06/14,0.0,27.8,53.06 F,3.7206822072729833,s.
2015/06/15,0.0,30.0,60.980000000000004 F,3.5078124738313705,d
2015/06/16,0.0,22.8,51.980000000000004 F,3.012600366352173,s.
2015/06/17,0.0,25.0,51.980000000000004 F,3.1281026451428104,Sun
2015/06/18,0.0,24.4,57.019999999999996 F,3.037081078979786,sun
2015/06/19,0.5,23.9,55.94 F,3.2376034786826136,f.
2015/06/20,nan,25.0,55.040000000000006 F,4.322415780003183,sun
2015/06/21,0.0,25.6,57.019999999999996 F,3.4206299547957055,s
2015/06/22,0.0,,55.040000000000006 F,2.431839079457464,sun
2015/06/23,0.0,26.1,53.06 F,2.4157335894871745,s.
2015/06/24,0.0,25.6,60.980000000000004 F,2.6274967000301226,s
2015/06/25,0.0,,60.08 F,3.0112654845955027,s
2015/06/26,0.0,,64.03999999999999 F,4.710632009807818,s
2015/06/27,0.0,33.3,62.96 F,3.905568905369827,s
2015/06/28,0.3,28.3,64.94 F,2.1009850348834047,s
2015/06/29,0.0,28.9,62.96 F,2.7347693539379048,sun
2015/06/30,0.0,30.6,59.0 F,3.425178392077988,f.
2015/07/01,0.0,32.2,62.96 F,4.3175339513700655,sun
2015/07/02,0.0,33.9,64.03999999999999 F,3.427235364543874,s.
2015/07/03,0.0,33.3,64.03999999999999 F,2.621341097318375,s
2015/07/04,0.0,,59.0 F,2.929301133021833,s
2015/07/05,0.0,32.8,62.06 F,2.1300832446989784,Sun
2015/07/06,0.0,29.4,60.08 F,3.2361275338975775,Drizzle
2015/07/06,0.0,29.4,60.08 F,3.2361275338975775,Drizzle
2015/07/07,0.0,27.2,57.019999999999996 F,2.428391519801204,sun
2015/07/08,0.0,30.0,57.92 F,1.9246340066599357,drizzle
2015/07/09,0.0,,57.92 F,3.4153849022334413,s.
2015/07/10,0.0,21.1,62.06 F,3.7300691887847526,s.
2015/07/11,nan,22.2,62.06 F,3.0053876999311715,Sun
2015/07/12,0.0,26.1,62.06 F,2.2336120135147937,Sun
2015/07/13,0.0,25.6,60.980000000000004 F,3.1269025671679525,s.
2015/07/14,0.0,27.8,60.980000000000004 F,3.316892518484256,sun
2015/07/15,0.0,26.1,57.92 F,3.227491403165509,s.
2015/07/16,0.0,,59.0 F,2.8094751449944546,sun
2015/07/17,0.0,27.8,57.019999999999996 F,3.3200693783176036,s.
2015/07/18,0.0,33.3,64.03999999999999 F,3.4194110064307406,s
2015/07/19,0.0,35.0,62.96 F,3.3200496116640936,s
2015/07/20,0.0,26.7,62.06 F,3.9276583807178227,sun
2015/07/21,0.0,23.9,59.0 F,2.439072948071346,sun
2015/07/22,0.0,,57.019999999999996 F,2.8021906878372302,sun
2015/07/23,0.0,,57.92 F,1.919782221479049,Sun
2015/07/24,nan,22.8,55.94 F,3.801332534777901,Fog
2015/07/25,nan,21.1,57.92 F,2.4313942230989505,f.
2015/07/26,2.0,22.2,57.019999999999996 F,2.625884196445746,Fog
2015/07/27,0.0,23.3,53.96 F,1.9379783838148843,f.
2015/07/28,0.0,,57.019999999999996 F,3.420204231858993,s.
2015/07/29,0.0,32.2,57.92 F,3.804706420945272,s.
2015/07/30,0.0,34.4,62.96 F,3.5138295985244152,sun
2015/07/31,0.0,34.4,64.03999999999999 F,2.6211765258652724,s
2015/08/01,0.0,,60.08 F,3.118532370028443,Sun
2015/08/02,nan,30.6,60.980000000000004 F,2.0061131053842614,s.
2015/08/03,nan,28.3,62.96 F,2.322762889226098,s
2015/08/04,0.0,26.1,57.92 F,2.6047017707632563,f.
2015/08/05,0.0,,53.96 F,3.5108996774656243,sun
2015/08/06,0.0,,59.0 F,2.9094457294335205,s.
2015/08/07,0.0,28.3,60.08 F,3.7253625058992976,Sun
2015/08/08,0.0,25.0,60.08 F,3.6239767351594097,f
2015/08/09,0.0,,59.0 F,2.217188734244759,sun
2015/08/10,0.0,28.9,60.980000000000004 F,2.432213787924491,s.
2015/08/11,0.0,30.0,62.06 F,4.417871082935155,Sun
2015/08/12,7.6,28.3,62.06 F,2.7370587300102867,Rain
2015/08/13,0.0,28.3,60.08 F,2.219829778835072,sun
2015/08/14,30.5,,59.0 F,5.209423835411711,Rain
2015/08/15,0.0,21.7,57.019999999999996 F,3.728811172895041,Sun
2015/08/15,0.0,21.7,57.019999999999996 F,3.728811172895041,Sun
2015/08/16,0.0,,57.92 F,3.7004363719751714,Sun
2015/08/17,0.0,27.2,57.019999999999996 F,3.0127840543952455,Sun
2015/08/18,0.0,30.0,59.0 F,3.0352475592110566,s.
2015/08/19,0.0,31.7,60.980000000000004 F,2.1009966873834487,drizzle
2015/08/20,nan,22.8,57.92 F,4.224243851490856,f
2015/08/21,0.0,22.2,57.92 F,2.6082041108647624,s
2015/08/22,0.0,26.7,53.96 F,2.5264365880018973,Drizzle
2015/08/23,nan,,57.019999999999996 F,1.802442057321785,driz.
2015/08/24,0.0,23.9,53.96 F,2.309801393108288,Sun
2015/08/25,0.0,25.6,53.96 F,3.4320376847379017,Sun
2015/08/26,0.0,28.3,57.019999999999996 F,1.7196350993509926,s.
2015/08/27,0.0,29.4,57.92 F,2.1199968838571746,sun
2015/08/28,0.5,,60.08 F,2.638187865901317,f
2015/08/29,32.5,22.2,55.94 F,5.834518545057299,f.
2015/08/30,10.2,20.0,55.040000000000006 F,4.72667837178589,f
2015/08/31,0.0,,60.980000000000004 F,5.8210502339841925,s.
2015/09/01,5.8,,57.019999999999996 F,5.021720457628685,f.
2015/09/02,0.0,19.4,51.980000000000004 F,3.815749579103848,Sun
2015/09/03,0.0,18.3,51.08 F,2.9193797707141096,sun
2015/09/04,0.0,,50.0 F,2.926881366094539,s
2015/09/05,0.3,20.6,48.019999999999996 F,3.515477275157413,sun
2015/09/06,5.3,16.1,53.06 F,2.433499918164922,Fog
2015/09/07,0.3,21.1,55.94 F,1.5003753704975544,f.
2015/09/08,0.0,,55.94 F,2.4104272255770556,s
2015/09/09,0.0,24.4,57.019999999999996 F,3.328030626298867,sun
2015/09/10,0.0,25.0,57.92 F,3.6265450619139328,f
2015/09/11,0.0,,59.0 F,3.106868424561705,s
2015/09/12,0.0,26.7,57.92 F,2.1187064068049652,s
2015/09/13,0.5,,55.040000000000006 F,3.0116504077425823,fog
2015/09/14,0.0,16.7,51.08 F,3.4280083774105035,s
2015/09/15,0.0,17.8,50.0 F,2.807370046670247,sun
2015/09/16,nan,20.0,50.0 F,1.925265687605369,s.
2015/09/17,1.8,,55.040000000000006 F,3.813047744301079,fog
2015/09/18,0.0,19.4,55.040000000000006 F,2.6008040787528337,Sun
2015/09/19,0.0,21.1,57.92 F,4.316651914326048,s
2015/09/20,4.1,,53.96 F,6.808129807442794,Fog
2015/09/21,0.0,18.3,48.92 F,2.710987031497926,Fog
2015/09/22,0.0,18.9,46.04 F,2.012478253951889,s.
2015/09/23,0.0,20.6,46.94 F,1.8389341138014468,s.
2015/09/24,0.0,22.2,51.980000000000004 F,2.5210163914365977,fog
2015/09/24,0.0,22.2,51.980000000000004 F,2.5210163914365977,fog
2015/09/25,2.0,15.6,55.040000000000006 F,2.601317172153118,fog
2015/09/26,0.0,18.3,50.0 F,2.708683840342743,s
2015/09/27,0.0,,44.96 F,3.8089535189931167,Sun
2015/09/28,0.0,21.1,48.92 F,5.1168946241654325,s.
2015/09/29,0.0,,48.019999999999996 F,1.9111439955081477,s.
2015/09/30,0.0,18.3,50.0 F,1.3166590689180944,f
2015/10/01,0.0,21.1,48.92 F,1.3331795175301338,f.
2015/10/02,0.0,,50.0 F,2.9148389903541854,Fog
2015/10/03,0.0,,51.980000000000004 F,4.815210567779956,Sun
2015/10/04,nan,22.8,50.0 F,3.7063533150016696,s
2015/10/05,0.0,23.3,48.92 F,1.6340889716679867,Sun
2015/10/06,0.0,18.3,50.0 F,2.612770924197973,drizzle
2015/10/07,9.9,,57.019999999999996 F,2.238737179466316,Fog
2015/10/08,0.0,18.9,55.94 F,1.1020717931686281,fog
2015/10/09,0.3,19.4,53.96 F,2.635604179146652,f.
2015/10/10,28.7,21.1,55.94 F,4.739242505299735,fog
2015/10/11,0.0,,51.08 F,2.6274523006621657,s
2015/10/12,4.6,18.3,51.08 F,2.833942749675226,f
2015/10/13,1.3,16.7,48.92 F,3.212379989563259,f
2015/10/14,0.0,,50.0 F,5.023584903627092,f
2015/10/15,0.0,21.1,48.92 F,3.4090011079277165,f
2015/10/16,0.0,20.0,48.019999999999996 F,1.3031791620041115,Sun
2015/10/17,nan,19.4,53.06 F,1.3050872916435072,f.
2015/10/18,3.8,15.0,55.040000000000006 F,2.010566509149253,fog
2015/10/19,0.3,17.2,53.96 F,2.637508748559423,fog
2015/10/20,0.0,17.8,51.08 F,1.8344767005685916,f.
2015/10/21,0.0,16.1,46.94 F,1.3317063318011502,f
2015/10/22,0.0,16.1,48.019999999999996 F,2.726998018622958,f
2015/10/23,0.0,,44.96 F,2.613510928011426,fog
2015/10/24,0.0,15.0,48.019999999999996 F,2.9189809139439986,f
2015/10/25,8.9,,48.019999999999996 F,3.4274498960504873,Rain
2015/10/26,6.9,12.2,50.0 F,4.633072703045706,Fog
2015/10/27,0.0,16.1,46.04 F,1.7035150335630396,Fog
2015/10/28,3.3,,51.980000000000004 F,2.826306919292726,f.
2015/10/29,1.8,15.0,53.96 F,4.725828520454208,f.
2015/10/30,19.3,17.2,53.06 F,6.709120408634051,Fog
2015/10/31,nan,15.6,53.06 F,7.211163017546909,f.
2015/11/01,26.2,12.2,48.019999999999996 F,6.014267636000022,Fog
2015/11/02,0.3,11.1,44.96 F,2.812267467598807,f
2015/11/03,nan,10.6,41.0 F,1.41559693679685,f.
2015/11/03,nan,10.6,41.0 F,1.41559693679685,f.
2015/11/04,0.0,10.0,37.94 F,2.2323094332345317,Sun
2015/11/05,1.3,11.7,46.04 F,2.3301392345789056,f.
2015/11/06,0.0,15.6,46.94 F,2.717676533967704,fog
2015/11/07,12.7,12.2,48.92 F,3.0310053184802874,fog
2015/11/08,6.6,,46.04 F,1.8010835748963774,Fog
2015/11/09,3.3,10.0,41.0 F,1.3280954173889237,Fog
2015/11/10,nan,11.1,39.019999999999996 F,3.928439834503859,Fog
2015/11/11,1.5,11.1,42.980000000000004 F,4.631708888205814,sun
2015/11/12,9.9,11.1,41.0 F,5.111800469610392,f.
2015/11/13,33.5,,48.92 F,6.527318370199262,fog
2015/11/14,47.2,9.4,42.980000000000004 F,4.526047873031947,Fog
2015/11/15,22.4,8.9,35.96 F,4.102651985009167,Fog
2015/11/16,2.0,,35.06 F,4.008183785759907,Fog
2015/11/17,29.5,13.3,44.06 F,8.029061698529784,Fog
2015/11/18,1.5,8.9,37.94 F,3.8351250357706914,Sun
2015/11/19,2.0,8.9,37.04 F,4.212935110168698,Sun
2015/11/20,0.0,8.3,33.08 F,4.024812232585025,f
2015/11/21,0.0,8.9,33.08 F,4.700793578507145,s
2015/11/22,0.0,10.0,35.06 F,3.1072649015947778,f
2015/11/23,3.0,6.7,32.0 F,1.3018156454643417,fog
2015/11/24,7.1,6.7,37.04 F,4.507815366641737,f.
2015/11/25,0.0,7.2,32.0 F,5.728381893920282,Sun
2015/11/26,0.0,9.4,30.2 F,4.328494786335434,s
2015/11/27,0.0,,29.12 F,3.0114343485000643,sun
2015/11/28,0.0,7.2,27.14 F,1.0261454594361754,s.
2015/11/29,0.0,1.7,28.22 F,0.9223049555254066,Fog
2015/11/30,nan,5.6,25.16 F,1.7297422409810608,Fog
2015/12/01,12.2,10.0,39.019999999999996 F,3.520836829479341,f.
2015/12/02,2.5,10.6,39.92 F,5.031917279711976,f.
2015/12/03,12.7,15.6,46.04 F,5.918456883051654,f.
2015/12/04,2.0,10.6,42.980000000000004 F,4.7026790426486675,fog
2015/12/05,15.7,10.0,42.980000000000004 F,4.012153147974127,f
2015/12/06,11.2,12.8,44.96 F,5.934509081807963,Fog
2015/12/07,nan,,46.94 F,3.41537291862342,f
2015/12/08,nan,15.6,50.0 F,6.216526780057167,f.
2015/12/09,13.5,12.2,46.04 F,6.330301678463588,Fog
2015/12/10,9.4,11.7,42.980000000000004 F,7.513206641404276,Fog
2015/12/11,0.3,,39.92 F,2.818758340410688,s
2015/12/12,16.0,8.9,42.08 F,5.614482217063654,f
2015/12/13,nan,7.8,42.980000000000004 F,6.137900355726421,Sun
2015/12/13,nan,7.8,42.980000000000004 F,6.137900355726421,Sun
2015/12/14,0.0,7.8,35.06 F,1.7234679453580697,sun
2015/12/15,1.5,6.7,33.98 F,2.9113056777499904,f.
2015/12/16,3.6,,37.04 F,2.335978203808906,f
2015/12/17,21.8,6.7,39.019999999999996 F,6.009169357676069,Fog
2015/12/18,18.5,8.9,39.92 F,5.139792742143714,f
2015/12/19,0.0,8.3,37.04 F,4.117985897368815,Fog
2015/12/20,4.3,,39.92 F,6.702836012793201,fog
2015/12/21,27.4,5.6,37.04 F,4.323723701938125,f
2015/12/22,4.6,7.8,37.04 F,5.002598716056154,Fog
2015/12/23,6.1,5.0,37.04 F,7.60486401513943,f
2015/12/24,2.5,5.6,35.96 F,4.320902059182364,Fog
2015/12/25,5.8,5.0,35.96 F,1.532021761013296,f.
2015/12/26,0.0,4.4,32.0 F,2.5014434384443627,Sun
2015/12/27,8.6,4.4,35.06 F,2.9271532919152334,Fog
2015/12/28,1.5,5.0,35.06 F,1.3141640832843893,Fog
2015/12/29,0.0,7.2,33.08 F,2.6036825216505752,Fog
2015/12/30,0.0,5.6,30.2 F,3.4364215711795394,s.
2015/12/31,0.0,,28.22 F,3.517034665872985,sun
